country,technology,year,spending_usd_ppp_millions
Netherlands,Solar,1992,23.846
Netherlands,Solar,1993,23.062
Netherlands,Solar,1994,37.898
Netherlands,Solar,1995,26.48
Netherlands,Solar,1996,33.978
Netherlands,Solar,1997,45.903
Netherlands,Solar,1998,49.276
Netherlands,Solar,1999,40.692
Netherlands,Solar,2000,26.944
Netherlands,Solar,2001,34.601
Netherlands,Solar,2002,36.719
Netherlands,Solar,2003,30.727
Netherlands,Solar,2005,25.962
Netherlands,Solar,2006,21.264
Netherlands,Solar,2007,22.729
Netherlands,Solar,2008,27.381
Netherlands,Solar,2009,51.439
Netherlands,Solar,2010,53.99
Netherlands,Solar,2011,54.294
Netherlands,Solar,2012,51.889
Netherlands,Solar,2013,44.136
Netherlands,Solar,2014,34.282
Netherlands,Solar,2015,90.796
Netherlands,Solar,2016,43.105
Netherlands,Solar,2017,37.393
Netherlands,Solar,2018,42.833
Netherlands,Solar,2019,25.242
Netherlands,Solar,2020,28.88
Netherlands,Solar,2021,32.853
Netherlands,Solar,2022,42.84
Netherlands,Solar,2023,15.473
Netherlands,Solar,2024,34.382
Netherlands,Wind,1974,0.0
Netherlands,Wind,1975,0.613
Netherlands,Wind,1976,4.694
Netherlands,Wind,1977,8.915
Netherlands,Wind,1978,11.846
Netherlands,Wind,1979,15.671
Netherlands,Wind,1980,16.731
Netherlands,Wind,1981,28.767
Netherlands,Wind,1982,20.543
Netherlands,Wind,1983,34.817
Netherlands,Wind,1984,23.093
Netherlands,Wind,1985,88.619
Netherlands,Wind,1986,19.151
Netherlands,Wind,1987,10.8
Netherlands,Wind,1988,14.99
Netherlands,Wind,1989,17.121
Netherlands,Wind,1990,20.765
Netherlands,Wind,1991,20.113
Netherlands,Wind,1992,13.901
Netherlands,Wind,1993,16.657
Netherlands,Wind,1994,14.211
Netherlands,Wind,1995,14.953
Netherlands,Wind,1996,12.304
Netherlands,Wind,1997,17.24
Netherlands,Wind,1998,14.956
Netherlands,Wind,1999,19.76
Netherlands,Wind,2000,17.724
Netherlands,Wind,2001,27.018
Netherlands,Wind,2002,24.646
Netherlands,Wind,2003,20.395
Netherlands,Wind,2005,9.513
Netherlands,Wind,2006,9.859
Netherlands,Wind,2007,12.69
Netherlands,Wind,2008,11.655
Netherlands,Wind,2009,17.331
Netherlands,Wind,2010,56.962
Netherlands,Wind,2011,19.522
Netherlands,Wind,2012,24.227
Netherlands,Wind,2013,22.711
Netherlands,Wind,2014,11.836
Netherlands,Wind,2015,32.558
Netherlands,Wind,2016,30.689
Netherlands,Wind,2017,34.493
Netherlands,Wind,2018,67.617
Netherlands,Wind,2019,75.906
Netherlands,Wind,2020,24.751
Netherlands,Wind,2021,21.935
Netherlands,Wind,2022,55.224
Netherlands,Wind,2023,40.281
Netherlands,Wind,2024,59.551
New Zealand,Biofuels,1975,0.458
New Zealand,Biofuels,1976,1.087
New Zealand,Biofuels,1977,2.571
New Zealand,Biofuels,1978,2.724
New Zealand,Biofuels,1979,3.078
New Zealand,Biofuels,1980,4.336
New Zealand,Biofuels,1981,5.966
New Zealand,Biofuels,1982,5.069
New Zealand,Biofuels,1983,6.732
New Zealand,Biofuels,1984,4.764
New Zealand,Biofuels,1985,3.598
New Zealand,Biofuels,1986,1.698
New Zealand,Biofuels,1987,0.182
New Zealand,Biofuels,1990,0.0
New Zealand,Biofuels,1994,0.0
New Zealand,Biofuels,1995,0.132
New Zealand,Biofuels,1996,0.414
New Zealand,Biofuels,1997,0.137
New Zealand,Biofuels,1998,0.371
New Zealand,Biofuels,1999,0.569
New Zealand,Biofuels,2000,0.71
New Zealand,Biofuels,2001,1.162
New Zealand,Biofuels,2002,0.684
New Zealand,Biofuels,2003,0.645
New Zealand,Biofuels,2004,1.819
New Zealand,Biofuels,2005,1.789
New Zealand,Biofuels,2006,1.266
New Zealand,Biofuels,2007,1.208
New Zealand,Biofuels,2008,7.74
New Zealand,Biofuels,2009,6.55
New Zealand,Biofuels,2010,6.435
New Zealand,Biofuels,2011,5.138
New Zealand,Biofuels,2012,5.152
New Zealand,Biofuels,2013,5.638
New Zealand,Biofuels,2014,5.105
New Zealand,Biofuels,2015,2.312
New Zealand,Biofuels,2016,0.0
New Zealand,Biofuels,2017,0.81
New Zealand,Biofuels,2018,2.181
New Zealand,Biofuels,2019,2.072
New Zealand,Biofuels,2020,2.633
New Zealand,Biofuels,2021,2.246
New Zealand,Biofuels,2022,2.649
New Zealand,Biofuels,2023,2.398
New Zealand,CO2 capture & storage,1975,0.0
New Zealand,CO2 capture & storage,1976,0.0
New Zealand,CO2 capture & storage,1977,0.0
New Zealand,CO2 capture & storage,1978,0.0
New Zealand,CO2 capture & storage,1979,0.0
New Zealand,CO2 capture & storage,1981,0.0
New Zealand,CO2 capture & storage,1982,0.0
New Zealand,CO2 capture & storage,1983,0.0
New Zealand,CO2 capture & storage,1984,0.0
New Zealand,CO2 capture & storage,1986,0.0
New Zealand,CO2 capture & storage,1987,0.0
New Zealand,CO2 capture & storage,1990,0.0
New Zealand,CO2 capture & storage,1991,0.0
New Zealand,CO2 capture & storage,1993,0.0
New Zealand,CO2 capture & storage,1994,0.0
New Zealand,CO2 capture & storage,1995,0.0
New Zealand,CO2 capture & storage,1996,0.0
New Zealand,CO2 capture & storage,1997,0.0
New Zealand,CO2 capture & storage,1998,0.0
New Zealand,CO2 capture & storage,1999,0.0
New Zealand,CO2 capture & storage,2000,0.0
New Zealand,CO2 capture & storage,2001,0.0
New Zealand,CO2 capture & storage,2002,0.0
New Zealand,CO2 capture & storage,2003,0.0
New Zealand,CO2 capture & storage,2004,0.101
New Zealand,CO2 capture & storage,2005,0.1
New Zealand,CO2 capture & storage,2006,0.0
New Zealand,CO2 capture & storage,2007,1.094
New Zealand,CO2 capture & storage,2008,1.039
New Zealand,CO2 capture & storage,2009,1.016
New Zealand,CO2 capture & storage,2010,0.549
New Zealand,CO2 capture & storage,2011,0.533
New Zealand,CO2 capture & storage,2012,0.34
New Zealand,CO2 capture & storage,2013,0.0
New Zealand,CO2 capture & storage,2014,0.231
New Zealand,CO2 capture & storage,2015,0.0
New Zealand,CO2 capture & storage,2016,0.0
New Zealand,CO2 capture & storage,2017,0.0
New Zealand,CO2 capture & storage,2018,0.0
New Zealand,CO2 capture & storage,2019,0.677
New Zealand,CO2 capture & storage,2021,0.158
New Zealand,CO2 capture & storage,2022,0.666
New Zealand,CO2 capture & storage,2023,0.0
New Zealand,Geothermal,1975,5.684
New Zealand,Geothermal,1976,5.507
New Zealand,Geothermal,1977,3.049
New Zealand,Geothermal,1978,8.173
New Zealand,Geothermal,1979,7.406
New Zealand,Geothermal,1980,10.282
New Zealand,Geothermal,1981,8.658
New Zealand,Geothermal,1982,6.05
New Zealand,Geothermal,1983,5.8
New Zealand,Geothermal,1984,6.708
New Zealand,Geothermal,1985,4.797
New Zealand,Geothermal,1986,1.91
New Zealand,Geothermal,1987,0.91
New Zealand,Geothermal,1990,0.992
New Zealand,Geothermal,1991,0.981
New Zealand,Geothermal,1993,1.787
New Zealand,Geothermal,1994,1.913
New Zealand,Geothermal,1995,1.888
New Zealand,Geothermal,1996,1.882
New Zealand,Geothermal,1997,1.86
New Zealand,Geothermal,1998,2.436
New Zealand,Geothermal,1999,1.623
New Zealand,Geothermal,2000,1.606
New Zealand,Geothermal,2001,2.616
New Zealand,Geothermal,2002,1.808
New Zealand,Geothermal,2003,1.352
New Zealand,Geothermal,2004,1.311
New Zealand,Geothermal,2005,1.289
New Zealand,Geothermal,2006,1.548
New Zealand,Geothermal,2007,2.626
New Zealand,Geothermal,2008,4.078
New Zealand,Geothermal,2009,5.011
New Zealand,Geothermal,2010,4.923
New Zealand,Geothermal,2011,4.493
New Zealand,Geothermal,2012,4.505
New Zealand,Geothermal,2013,5.27
New Zealand,Geothermal,2014,5.026
New Zealand,Geothermal,2015,5.677
New Zealand,Geothermal,2016,5.587
New Zealand,Geothermal,2017,5.339
New Zealand,Geothermal,2018,6.482
New Zealand,Geothermal,2019,8.993
New Zealand,Geothermal,2020,4.708
New Zealand,Geothermal,2021,4.636
New Zealand,Geothermal,2022,4.403
New Zealand,Geothermal,2023,1.759
New Zealand,Hydro,1975,0.0
New Zealand,Hydro,1976,0.0
New Zealand,Hydro,1977,0.0
New Zealand,Hydro,1978,0.0
New Zealand,Hydro,1979,0.0
New Zealand,Hydro,1980,0.0
New Zealand,Hydro,1981,0.0
New Zealand,Hydro,1982,0.0
New Zealand,Hydro,1985,0.0
New Zealand,Hydro,1986,0.0
New Zealand,Hydro,1987,0.0
New Zealand,Hydro,1990,0.0
New Zealand,Hydro,1994,0.0
New Zealand,Hydro,1995,0.0
New Zealand,Hydro,1996,0.0
New Zealand,Hydro,1997,0.0
New Zealand,Hydro,1998,0.0
New Zealand,Hydro,1999,0.0
New Zealand,Hydro,2000,0.0
New Zealand,Hydro,2001,0.0
New Zealand,Hydro,2002,0.0
New Zealand,Hydro,2003,0.0
New Zealand,Hydro,2004,1.98
New Zealand,Hydro,2005,1.947
New Zealand,Hydro,2006,0.229
New Zealand,Hydro,2007,0.219
New Zealand,Hydro,2008,0.208
New Zealand,Hydro,2009,0.0
New Zealand,Hydro,2010,0.0
New Zealand,Hydro,2011,0.0
New Zealand,Hydro,2012,0.0
New Zealand,Hydro,2013,0.0
New Zealand,Hydro,2014,0.0
New Zealand,Hydro,2015,0.0
New Zealand,Hydro,2016,0.0
New Zealand,Hydro,2017,0.0
New Zealand,Hydro,2018,0.0
New Zealand,Hydro,2019,0.017
New Zealand,Hydro,2020,0.008
New Zealand,Hydro,2021,0.033
New Zealand,Hydro,2022,0.141
New Zealand,Hydro,2023,0.072
New Zealand,Hydrogen & fuel cells,2004,2.802
New Zealand,Hydrogen & fuel cells,2005,2.638
New Zealand,Hydrogen & fuel cells,2006,2.121
New Zealand,Hydrogen & fuel cells,2007,2.024
New Zealand,Hydrogen & fuel cells,2008,1.429
New Zealand,Hydrogen & fuel cells,2009,1.396
New Zealand,Hydrogen & fuel cells,2010,1.372
New Zealand,Hydrogen & fuel cells,2011,1.852
New Zealand,Hydrogen & fuel cells,2012,1.857
New Zealand,Hydrogen & fuel cells,2013,0.0
New Zealand,Hydrogen & fuel cells,2014,0.0
New Zealand,Hydrogen & fuel cells,2015,0.122
New Zealand,Hydrogen & fuel cells,2016,0.0
New Zealand,Hydrogen & fuel cells,2018,0.481
New Zealand,Hydrogen & fuel cells,2019,1.226
New Zealand,Hydrogen & fuel cells,2020,1.302
New Zealand,Hydrogen & fuel cells,2021,1.517
New Zealand,Hydrogen & fuel cells,2022,2.03
New Zealand,Hydrogen & fuel cells,2023,0.0
New Zealand,Nuclear,1975,0.0
New Zealand,Nuclear,1976,0.0
New Zealand,Nuclear,1977,0.179
New Zealand,Nuclear,1978,0.107
New Zealand,Nuclear,1979,0.096
New Zealand,Nuclear,1980,0.124
New Zealand,Nuclear,1981,0.509
New Zealand,Nuclear,1982,0.229
New Zealand,Nuclear,1983,0.15
New Zealand,Nuclear,1984,0.055
New Zealand,Nuclear,1985,0.0
New Zealand,Nuclear,1986,0.0
New Zealand,Nuclear,1987,0.0
New Zealand,Nuclear,1990,0.0
New Zealand,Nuclear,1991,0.0
New Zealand,Nuclear,1993,0.0
New Zealand,Nuclear,1994,0.0
New Zealand,Nuclear,1995,0.0
New Zealand,Nuclear,1996,0.0
New Zealand,Nuclear,1997,0.0
New Zealand,Nuclear,1998,0.0
New Zealand,Nuclear,1999,0.0
New Zealand,Nuclear,2000,0.0
New Zealand,Nuclear,2001,0.0
New Zealand,Nuclear,2002,0.0
New Zealand,Nuclear,2003,0.0
New Zealand,Nuclear,2004,0.0
New Zealand,Nuclear,2005,0.0
New Zealand,Nuclear,2006,0.0
New Zealand,Nuclear,2007,0.0
New Zealand,Nuclear,2008,0.0
New Zealand,Nuclear,2009,0.0
New Zealand,Nuclear,2010,0.0
New Zealand,Nuclear,2011,0.0
New Zealand,Nuclear,2012,0.0
New Zealand,Nuclear,2013,0.0
New Zealand,Nuclear,2014,0.0
New Zealand,Nuclear,2015,0.0
New Zealand,Nuclear,2016,0.0
New Zealand,Nuclear,2023,0.0
New Zealand,Ocean,1975,0.0
New Zealand,Ocean,1976,0.0
New Zealand,Ocean,1977,0.0
New Zealand,Ocean,1978,0.0
New Zealand,Ocean,1979,0.0
New Zealand,Ocean,1980,0.0
New Zealand,Ocean,1981,0.0
New Zealand,Ocean,1982,0.065
New Zealand,Ocean,1985,0.0
New Zealand,Ocean,1986,0.0
New Zealand,Ocean,1987,0.0
New Zealand,Ocean,1990,0.0
New Zealand,Ocean,1994,0.0
New Zealand,Ocean,1995,0.0
New Zealand,Ocean,1996,0.0
New Zealand,Ocean,1997,0.0
New Zealand,Ocean,1998,0.0
New Zealand,Ocean,1999,0.0
New Zealand,Ocean,2000,0.0
New Zealand,Ocean,2001,0.0
New Zealand,Ocean,2002,0.0
New Zealand,Ocean,2003,0.0
New Zealand,Ocean,2004,0.0
New Zealand,Ocean,2005,0.0
New Zealand,Ocean,2006,0.753
New Zealand,Ocean,2007,0.719
New Zealand,Ocean,2008,1.195
New Zealand,Ocean,2009,1.168
New Zealand,Ocean,2010,1.147
New Zealand,Ocean,2011,1.115
New Zealand,Ocean,2012,1.118
New Zealand,Ocean,2013,0.753
New Zealand,Ocean,2014,0.739
New Zealand,Ocean,2015,0.365
New Zealand,Ocean,2016,0.36
New Zealand,Ocean,2017,0.0
New Zealand,Ocean,2018,0.0
New Zealand,Ocean,2019,0.0
New Zealand,Ocean,2020,0.0
New Zealand,Ocean,2021,0.0
New Zealand,Ocean,2022,0.0
New Zealand,Ocean,2023,0.0
New Zealand,Solar,1975,1.009
New Zealand,Solar,1976,0.87
New Zealand,Solar,1977,0.837
New Zealand,Solar,1978,0.962
New Zealand,Solar,1979,0.721
New Zealand,Solar,1980,0.826
New Zealand,Solar,1981,0.8
New Zealand,Solar,1982,0.589
New Zealand,Solar,1983,0.391
New Zealand,Solar,1984,0.246
New Zealand,Solar,1985,0.12
New Zealand,Solar,1986,0.106
New Zealand,Solar,1987,0.091
New Zealand,Solar,1990,0.0
New Zealand,Solar,1993,0.073
New Zealand,Solar,1994,0.147
New Zealand,Solar,1995,0.18
New Zealand,Solar,1996,0.456
New Zealand,Solar,1997,0.724
New Zealand,Solar,1998,0.444
New Zealand,Solar,1999,0.0
New Zealand,Solar,2000,0.0
New Zealand,Solar,2001,0.549
New Zealand,Solar,2002,0.539
New Zealand,Solar,2003,2.663
New Zealand,Solar,2004,0.0
New Zealand,Solar,2005,0.0
New Zealand,Solar,2006,0.917
New Zealand,Solar,2007,1.258
New Zealand,Solar,2008,1.195
New Zealand,Solar,2009,1.168
New Zealand,Solar,2010,0.958
New Zealand,Solar,2011,0.931
New Zealand,Solar,2012,0.933
New Zealand,Solar,2013,0.904
New Zealand,Solar,2014,0.887
New Zealand,Solar,2015,0.0
New Zealand,Solar,2016,0.0
New Zealand,Solar,2017,0.397
New Zealand,Solar,2018,0.51
New Zealand,Solar,2019,0.413
New Zealand,Solar,2020,0.703
New Zealand,Solar,2021,0.552
New Zealand,Solar,2022,0.401
New Zealand,Solar,2023,0.269
New Zealand,Wind,1975,0.183
New Zealand,Wind,1976,0.29
New Zealand,Wind,1977,0.837
New Zealand,Wind,1978,0.748
New Zealand,Wind,1979,0.529
New Zealand,Wind,1980,0.454
New Zealand,Wind,1981,0.764
New Zealand,Wind,1982,0.36
New Zealand,Wind,1983,0.301
New Zealand,Wind,1984,0.192
New Zealand,Wind,1985,0.048
New Zealand,Wind,1986,0.042
New Zealand,Wind,1987,0.036
New Zealand,Wind,1990,0.0
New Zealand,Wind,1994,0.0
New Zealand,Wind,1995,0.204
New Zealand,Wind,1996,0.34
New Zealand,Wind,1997,0.336
New Zealand,Wind,1998,0.301
New Zealand,Wind,1999,0.255
New Zealand,Wind,2000,0.3
New Zealand,Wind,2001,0.29
New Zealand,Wind,2002,0.286
New Zealand,Wind,2003,0.0
New Zealand,Wind,2004,0.0
New Zealand,Wind,2005,0.0
New Zealand,Wind,2006,0.086
New Zealand,Wind,2007,0.082
New Zealand,Wind,2008,0.0
New Zealand,Wind,2009,0.0
New Zealand,Wind,2010,0.0
New Zealand,Wind,2011,0.0
New Zealand,Wind,2012,0.0
New Zealand,Wind,2013,0.0
New Zealand,Wind,2014,0.0
New Zealand,Wind,2015,0.0
New Zealand,Wind,2016,0.0
New Zealand,Wind,2017,0.0
New Zealand,Wind,2018,0.0
New Zealand,Wind,2019,0.0
New Zealand,Wind,2020,0.0
New Zealand,Wind,2021,0.0
New Zealand,Wind,2022,0.083
New Zealand,Wind,2023,0.0
Norway,Biofuels,1974,0.0
Norway,Biofuels,1975,0.0
Norway,Biofuels,1976,0.0
Norway,Biofuels,1977,0.0
Norway,Biofuels,1978,0.403
Norway,Biofuels,1979,1.296
Norway,Biofuels,1980,1.684
Norway,Biofuels,1981,2.029
Norway,Biofuels,1982,2.538
Norway,Biofuels,1983,3.939
Norway,Biofuels,1984,3.233
Norway,Biofuels,1985,2.847
Norway,Biofuels,1986,3.454
Norway,Biofuels,1987,3.094
Norway,Biofuels,1988,2.91
Norway,Biofuels,1989,2.908
Norway,Biofuels,1990,4.387
Norway,Biofuels,1991,4.075
Norway,Biofuels,1992,4.973
Norway,Biofuels,1993,4.684
Norway,Biofuels,1994,4.62
Norway,Biofuels,1995,1.896
Norway,Biofuels,1996,1.72
Norway,Biofuels,1997,2.252
Norway,Biofuels,1998,1.976
Norway,Biofuels,1999,2.006
Norway,Biofuels,2000,1.923
Norway,Biofuels,2001,1.839
Norway,Biofuels,2002,1.21
Norway,Biofuels,2003,0.921
Norway,Biofuels,2004,1.425
Norway,Biofuels,2005,1.763
Norway,Biofuels,2006,2.043
Norway,Biofuels,2007,3.286
Norway,Biofuels,2008,4.302
Norway,Biofuels,2009,12.28
Norway,Biofuels,2010,15.155
Norway,Biofuels,2011,16.714
Norway,Biofuels,2012,15.04
Norway,Biofuels,2013,14.54
Norway,Biofuels,2014,15.4
Norway,Biofuels,2015,26.332
Norway,Biofuels,2016,20.213
Norway,Biofuels,2017,20.879
Norway,Biofuels,2018,32.823
Norway,Biofuels,2019,23.667
Norway,Biofuels,2020,39.32
Norway,Biofuels,2021,26.196
Norway,Biofuels,2022,67.866
Norway,Biofuels,2023,25.72
Norway,Biofuels,2024,28.312
Norway,CO2 capture & storage,1974,0.0
Norway,CO2 capture & storage,1975,0.0
Norway,CO2 capture & storage,1976,0.0
Norway,CO2 capture & storage,1977,0.0
Norway,CO2 capture & storage,1978,0.0
Norway,CO2 capture & storage,1979,0.0
Norway,CO2 capture & storage,1980,0.0
Norway,CO2 capture & storage,1981,0.0
Norway,CO2 capture & storage,1982,0.0
Norway,CO2 capture & storage,1983,0.0
Norway,CO2 capture & storage,1984,0.0
Norway,CO2 capture & storage,1985,0.0
Norway,CO2 capture & storage,1986,0.0
Norway,CO2 capture & storage,1987,0.0
Norway,CO2 capture & storage,1988,0.0
Norway,CO2 capture & storage,1989,0.0
Norway,CO2 capture & storage,1990,0.0
Norway,CO2 capture & storage,1991,0.0
Norway,CO2 capture & storage,1992,0.0
Norway,CO2 capture & storage,1993,0.0
Norway,CO2 capture & storage,1994,0.0
Norway,CO2 capture & storage,1995,0.0
Norway,CO2 capture & storage,1996,0.0
Norway,CO2 capture & storage,1997,0.0
Norway,CO2 capture & storage,1998,0.0
Norway,CO2 capture & storage,1999,0.0
Norway,CO2 capture & storage,2000,0.0
Norway,CO2 capture & storage,2001,0.0
Norway,CO2 capture & storage,2002,0.0
Norway,CO2 capture & storage,2003,0.0
Norway,CO2 capture & storage,2004,12.08
Norway,CO2 capture & storage,2005,11.106
Norway,CO2 capture & storage,2006,21.92
Norway,CO2 capture & storage,2007,15.996
Norway,CO2 capture & storage,2008,16.873
Norway,CO2 capture & storage,2009,189.199
Norway,CO2 capture & storage,2010,311.111
Norway,CO2 capture & storage,2011,268.719
Norway,CO2 capture & storage,2012,202.007
Norway,CO2 capture & storage,2013,106.303
Norway,CO2 capture & storage,2014,77.779
Norway,CO2 capture & storage,2015,67.19
Norway,CO2 capture & storage,2016,91.026
Norway,CO2 capture & storage,2017,68.354
Norway,CO2 capture & storage,2018,70.564
Norway,CO2 capture & storage,2019,66.382
Norway,CO2 capture & storage,2020,66.515
Norway,CO2 capture & storage,2021,53.168
Norway,CO2 capture & storage,2022,43.42
Norway,CO2 capture & storage,2023,55.854
Norway,CO2 capture & storage,2024,61.119
Norway,Geothermal,1974,0.0
Norway,Geothermal,1975,0.0
Norway,Geothermal,1976,0.0
Norway,Geothermal,1977,0.0
Norway,Geothermal,1978,0.0
Norway,Geothermal,1979,0.0
Norway,Geothermal,1980,0.0
Norway,Geothermal,1981,0.0
Norway,Geothermal,1982,0.0
Norway,Geothermal,1983,0.0
Norway,Geothermal,1984,0.0
Norway,Geothermal,1985,0.0
Norway,Geothermal,1986,0.0
Norway,Geothermal,1987,0.0
Norway,Geothermal,1988,0.081
Norway,Geothermal,1989,0.0
Norway,Geothermal,1990,0.0
Norway,Geothermal,1991,0.0
Norway,Geothermal,1992,0.0
Norway,Geothermal,1993,0.0
Norway,Geothermal,1994,0.0
Norway,Geothermal,1995,0.034
Norway,Geothermal,1996,0.0
Norway,Geothermal,1997,0.0
Norway,Geothermal,1998,0.421
Norway,Geothermal,1999,0.0
Norway,Geothermal,2000,0.0
Norway,Geothermal,2001,0.0
Norway,Geothermal,2002,0.0
Norway,Geothermal,2003,0.256
Norway,Geothermal,2004,0.0
Norway,Geothermal,2005,0.0
Norway,Geothermal,2006,0.0
Norway,Geothermal,2007,0.0
Norway,Geothermal,2008,0.0
Norway,Geothermal,2012,0.485
Norway,Geothermal,2013,0.315
Norway,Geothermal,2015,0.0
Norway,Geothermal,2016,1.316
Norway,Geothermal,2017,1.772
Norway,Geothermal,2018,2.324
Norway,Geothermal,2019,2.411
Norway,Geothermal,2020,1.954
Norway,Geothermal,2021,1.727
Norway,Geothermal,2022,1.716
Norway,Geothermal,2023,3.129
Norway,Geothermal,2024,3.136
Norway,Hydro,1974,0.0
Norway,Hydro,1975,0.0
Norway,Hydro,1976,0.0
Norway,Hydro,1977,0.0
Norway,Hydro,1978,0.0
Norway,Hydro,1979,0.0
Norway,Hydro,1980,0.0
Norway,Hydro,1981,0.0
Norway,Hydro,1982,0.0
Norway,Hydro,1983,0.0
Norway,Hydro,1984,0.0
Norway,Hydro,1985,0.0
Norway,Hydro,1986,0.0
Norway,Hydro,1987,0.0
Norway,Hydro,1988,0.0
Norway,Hydro,1989,0.0
Norway,Hydro,1990,0.0
Norway,Hydro,1991,8.872
Norway,Hydro,1992,8.602
Norway,Hydro,1993,8.161
Norway,Hydro,1994,7.641
Norway,Hydro,1995,5.862
Norway,Hydro,1996,5.887
Norway,Hydro,1997,4.183
Norway,Hydro,1998,4.763
Norway,Hydro,1999,4.467
Norway,Hydro,2000,3.979
Norway,Hydro,2001,2.331
Norway,Hydro,2002,2.236
Norway,Hydro,2003,1.534
Norway,Hydro,2004,2.102
Norway,Hydro,2005,1.503
Norway,Hydro,2006,0.96
Norway,Hydro,2007,1.605
Norway,Hydro,2008,1.665
Norway,Hydro,2009,21.06
Norway,Hydro,2010,15.369
Norway,Hydro,2011,16.347
Norway,Hydro,2012,14.325
Norway,Hydro,2013,13.033
Norway,Hydro,2014,12.823
Norway,Hydro,2015,15.535
Norway,Hydro,2016,12.366
Norway,Hydro,2017,13.512
Norway,Hydro,2018,13.342
Norway,Hydro,2019,10.706
Norway,Hydro,2020,8.653
Norway,Hydro,2021,10.119
Norway,Hydro,2022,8.181
Norway,Hydro,2023,12.162
Norway,Hydro,2024,11.759
Norway,Hydrogen & fuel cells,2004,5.508
Norway,Hydrogen & fuel cells,2005,13.414
Norway,Hydrogen & fuel cells,2006,14.035
Norway,Hydrogen & fuel cells,2007,13.925
Norway,Hydrogen & fuel cells,2008,9.09
Norway,Hydrogen & fuel cells,2009,17.598
Norway,Hydrogen & fuel cells,2010,18.275
Norway,Hydrogen & fuel cells,2011,17.214
Norway,Hydrogen & fuel cells,2012,9.249
Norway,Hydrogen & fuel cells,2013,7.491
Norway,Hydrogen & fuel cells,2014,7.55
Norway,Hydrogen & fuel cells,2015,8.637
Norway,Hydrogen & fuel cells,2016,10.624
Norway,Hydrogen & fuel cells,2017,7.982
Norway,Hydrogen & fuel cells,2018,11.45
Norway,Hydrogen & fuel cells,2019,8.684
Norway,Hydrogen & fuel cells,2020,9.601
Norway,Hydrogen & fuel cells,2021,168.053
Norway,Hydrogen & fuel cells,2022,35.443
Norway,Hydrogen & fuel cells,2023,54.067
Norway,Hydrogen & fuel cells,2024,182.645
Norway,Nuclear,1974,0.0
Norway,Nuclear,1975,0.0
Norway,Nuclear,1976,0.0
Norway,Nuclear,1977,0.0
Norway,Nuclear,1978,13.702
Norway,Nuclear,1979,13.344
Norway,Nuclear,1980,14.485
Norway,Nuclear,1981,12.355
Norway,Nuclear,1982,11.936
Norway,Nuclear,1983,8.786
Norway,Nuclear,1984,5.99
Norway,Nuclear,1985,8.406
Norway,Nuclear,1986,8.77
Norway,Nuclear,1987,10.595
Norway,Nuclear,1988,8.123
Norway,Nuclear,1989,7.079
Norway,Nuclear,1990,6.819
Norway,Nuclear,1991,18.392
Norway,Nuclear,1992,18.874
Norway,Nuclear,1993,18.912
Norway,Nuclear,1994,17.875
Norway,Nuclear,1995,18.137
Norway,Nuclear,1996,17.198
Norway,Nuclear,1997,16.732
Norway,Nuclear,1998,18.792
Norway,Nuclear,1999,17.625
Norway,Nuclear,2000,16.072
Norway,Nuclear,2001,15.543
Norway,Nuclear,2002,15.783
Norway,Nuclear,2003,15.344
Norway,Nuclear,2004,16.429
Norway,Nuclear,2005,15.327
Norway,Nuclear,2006,14.3
Norway,Nuclear,2007,14.27
Norway,Nuclear,2008,13.56
Norway,Nuclear,2009,15.047
Norway,Nuclear,2010,14.558
Norway,Nuclear,2011,14.458
Norway,Nuclear,2012,14.151
Norway,Nuclear,2013,14.059
Norway,Nuclear,2014,14.258
Norway,Nuclear,2015,16.692
Norway,Nuclear,2016,16.964
Norway,Nuclear,2017,16.299
Norway,Nuclear,2018,15.269
Norway,Nuclear,2019,3.081
Norway,Nuclear,2020,3.054
Norway,Nuclear,2021,1.27
Norway,Nuclear,2022,0.989
Norway,Nuclear,2023,2.225
Norway,Nuclear,2024,3.79
Norway,Ocean,1974,0.0
Norway,Ocean,1975,0.0
Norway,Ocean,1976,0.185
Norway,Ocean,1977,0.428
Norway,Ocean,1978,6.045
Norway,Ocean,1979,12.353
Norway,Ocean,1980,10.241
Norway,Ocean,1981,7.819
Norway,Ocean,1982,4.105
Norway,Ocean,1983,3.131
